sexe,prenom,annee,nombre
1,ACHILLE,1999,75
1,ACHILLE,2000,72
1,ACHILLE,2001,95
1,ACHILLE,2002,87
1,ACHILLE,2003,126
1,ACHILLE,2004,141
1,ACHILLE,2005,186
1,ACHILLE,2006,260
1,ACHILLE,2007,291
1,ACHILLE,2008,291
1,ACHILLE,2009,297
1,ACHILLE,2010,376
1,ACHILLE,2011,351
1,ACHILLE,2012,325
1,ACHILLE,2013,330
1,ACHILLE,2014,306
1,ACHILLE,2015,324
1,ACHILLE,2016,338
1,ACHILLE,2017,420
1,ACHILLE,2018,429
1,ACHILLE,2019,470
1,ACHILLE,2020,521
1,ACHILLE,2021,647
1,ACHILLE,2022,615
1,ACHRAF,1980,10
1,ACHRAF,1989,14
1,ACHRAF,1990,25
1,ACHRAF,1991,15
1,ACHRAF,1992,25
1,ACHRAF,1993,30
1,ACHRAF,1994,16
1,ACHRAF,1995,27
1,ACHRAF,1996,13
1,ACHRAF,1997,12
1,ACHRAF,1998,19
1,ACHRAF,1999,18
1,ACHRAF,2000,22
1,ACHRAF,2001,28
1,ACHRAF,2002,20
1,ACHRAF,2003,29
1,ACHRAF,2004,30
1,ACHRAF,2005,42
1,ACHRAF,2006,44
1,ACHRAF,2007,22
1,ACHRAF,2008,32
1,ACHRAF,2009,36
1,ACHRAF,2010,34
1,ACHRAF,2011,30
1,ACHRAF,2012,35
1,ACHRAF,2013,43
1,ACHRAF,2014,25
1,ACHRAF,2015,27
1,ACHRAF,2016,13
1,ACHRAF,2017,11
1,ACHRAF,2018,11
1,ACHRAF,2019,14
1,ACHRAF,2020,17
1,ACHRAF,2022,33
1,ADAM,1902,12
1,ADAM,1905,13
1,ADAM,1906,14
1,ADAM,1907,10
1,ADAM,1910,12
1,ADAM,1913,14
1,ADAM,1924,17
1,ADAM,1925,12
1,ADAM,1929,11
1,ADAM,1930,20
1,ADAM,1931,19
1,ADAM,1932,16
1,ADAM,1933,13
1,ADAM,1965,12
1,ADAM,1973,10
1,ADAM,1974,10
1,ADAM,1977,14
1,ADAM,1980,11
1,ADAM,1981,17
1,ADAM,1982,18
1,ADAM,1984,28
1,ADAM,1985,79
1,ADAM,1986,75
1,ADAM,1987,59
1,ADAM,1988,111
1,ADAM,1989,102
1,ADAM,1990,145
1,ADAM,1991,187
1,ADAM,1992,188
1,ADAM,1993,256
1,ADAM,1994,307
1,ADAM,1995,374
1,ADAM,1996,508
1,ADAM,1997,474
1,ADAM,1998,557
1,ADAM,1999,678
1,ADAM,2000,794
1,ADAM,2001,892
1,ADAM,2002,1072
1,ADAM,2003,1255
1,ADAM,2004,1575
1,ADAM,2005,1857
1,ADAM,2006,2326
1,ADAM,2007,2748
1,ADAM,2008,3124
1,ADAM,2009,3252
1,ADAM,2010,3409
1,ADAM,2011,3644
1,ADAM,2012,4145
1,ADAM,2013,4389
1,ADAM,2014,4553
1,ADAM,2015,4530
1,ADAM,2016,4656
1,ADAM,2017,4168
1,ADAM,2018,3888
1,ADAM,2019,3669
1,ADAM,2020,3386
1,ADAM,2021,3146
1,ADAM,2022,3200
1,ADAMA,1980,12
1,ADAMA,1981,16
1,ADAMA,1982,18
1,ADAMA,1983,29
1,ADAMA,1984,23
1,ADAMA,1985,35
1,ADAMA,1986,21
1,ADAMA,1987,37
1,ADAMA,1988,34
1,ADAMA,1989,36
1,ADAMA,1990,30
1,ADAMA,1991,51
1,ADAMA,1992,35
1,ADAMA,1993,33
1,ADAMA,1994,34
1,ADAMA,1995,26
1,ADAMA,1996,33
1,ADAMA,1997,22
1,ADAMA,1998,24
1,ADAMA,1999,39
1,ADAMA,2000,41
1,ADAMA,2001,47
1,ADAMA,2002,49
1,ADAMA,2003,44
1,ADAMA,2004,49
1,ADAMA,2005,52
1,ADAMA,2006,45
1,ADAMA,2007,48
1,ADAMA,2008,65
1,ADAMA,2009,62
1,ADAMA,2010,74
1,ADAMA,2011,39
1,ADAMA,2012,70
1,ADAMA,2013,63
1,ADAMA,2014,46
1,ADAMA,2015,73
1,ADAMA,2016,63
1,ADAMA,2017,80
1,ADAMA,2018,84
1,ADAMA,2019,82
1,ADAMA,2020,83
1,ADAMA,2021,60
1,ADAMA,2022,111
1,ADAME,2002,12
1,ADAME,2003,24
1,ADAME,2004,34
1,ADAME,2005,46
1,ADAME,2006,47
1,ADAME,2007,80
1,ADAME,2008,71
1,ADAME,2009,102
1,ADAME,2010,81
1,ADAME,2011,85
1,ADAME,2012,76
1,ADAME,2013,62
1,ADAME,2014,43
1,ADAME,2015,32
1,ADAME,2016,29
1,ADAME,2017,12
1,ADAME,2018,14
1,ADAME,2019,13
1,ADAN,2005,10
1,ADAN,2007,27
1,ADAN,2008,14
1,ADAN,2009,18
1,ADAN,2010,21
1,ADAN,2011,13
1,ADAN,2012,25
1,ADAN,2013,56
1,ADAN,2014,51
1,ADAN,2015,31
1,ADAN,2016,24
1,ADAN,2017,13
1,ADAN,2018,25
1,ADAN,2019,25
1,ADAN,2020,25
1,ADAN,2021,15
1,ADAN,2022,24
1,ADAR,2017,13
1,ADEL,1967,10
1,ADEL,1971,24
1,ADEL,1972,37
1,ADEL,1973,32
1,ADEL,1974,31
1,ADEL,1975,33
1,ADEL,1976,46
1,ADEL,1977,53
1,ADEL,1978,63
1,ADEL,1979,71
1,ADEL,1980,74
1,ADEL,1981,78
1,ADEL,1982,85
1,ADEL,1983,71
1,ADEL,1984,59
1,ADEL,1985,66
1,ADEL,1986,58
1,ADEL,1987,53
1,ADEL,1988,83
1,ADEL,1989,81
1,ADEL,1990,71
1,ADEL,1991,71
1,ADEL,1992,82
1,ADEL,1993,82
1,ADEL,1994,99
1,ADEL,1995,127
1,ADEL,1996,125
1,ADEL,1997,236
1,ADEL,1998,329
1,ADEL,1999,250
1,ADEL,2000,248
1,ADEL,2001,240
1,ADEL,2002,190
1,ADEL,2003,206
1,ADEL,2004,192
1,ADEL,2005,195
1,ADEL,2006,222
1,ADEL,2007,200
1,ADEL,2008,199
1,ADEL,2009,182
1,ADEL,2010,177
1,ADEL,2011,167
1,ADEL,2012,212
1,ADEL,2013,237
1,ADEL,2014,214
1,ADEL,2015,259
1,ADEL,2016,201
1,ADEL,2017,179
1,ADEL,2018,159
1,ADEL,2019,179
1,ADEL,2020,165
1,ADEL,2021,211
1,ADEL,2022,179
1,ADELAIDE,1931,11
1,ADEM,1980,16
1,ADEM,1982,13
1,ADEM,1983,14
1,ADEM,1984,10
1,ADEM,1986,15
1,ADEM,1990,24
1,ADEM,1991,16
1,ADEM,1993,27
1,ADEM,1994,31
1,ADEM,1996,27
1,ADEM,1997,28
1,ADEM,1998,34
1,ADEM,1999,52
1,ADEM,2000,61
1,ADEM,2001,66
1,ADEM,2002,111
1,ADEM,2003,122
1,ADEM,2004,153
1,ADEM,2005,201
1,ADEM,2006,244
1,ADEM,2007,282
1,ADEM,2008,327
1,ADEM,2009,367
1,ADEM,2010,380
1,ADEM,2011,514
1,ADEM,2012,612
1,ADEM,2013,607
1,ADEM,2014,718
1,ADEM,2015,717
1,ADEM,2016,736
1,ADEM,2017,717
1,ADEM,2018,736
1,ADEM,2019,728
1,ADEM,2020,654
1,ADEM,2021,589
1,ADEM,2022,568
1,ADEN,2012,11
1,ADEN,2013,13
1,ADEN,2014,31
1,ADEN,2015,23
1,ADEN,2016,51
1,ADEN,2017,53
1,ADEN,2018,61
1,ADEN,2019,54
1,ADEN,2020,44
1,ADEN,2021,51
1,ADEN,2022,29
1,ADIB,2012,11
1,ADIB,2021,10
1,ADIL,1975,15
1,ADIL,1976,29
1,ADIL,1977,50
1,ADIL,1978,91
1,ADIL,1979,70
1,ADIL,1980,101
1,ADIL,1981,78
1,ADIL,1982,88
1,ADIL,1983,55
1,ADIL,1984,40
1,ADIL,1985,72
1,ADIL,1986,53
1,ADIL,1987,44
1,ADIL,1988,49
1,ADIL,1989,54
1,ADIL,1990,43
1,ADIL,1991,49
1,ADIL,1992,58
1,ADIL,1993,36
1,ADIL,1994,60
1,ADIL,1995,57
1,ADIL,1996,46
1,ADIL,1997,44
1,ADIL,1998,71
1,ADIL,1999,81
1,ADIL,2000,68
1,ADIL,2001,75
1,ADIL,2002,64
1,ADIL,2003,93
1,ADIL,2004,80
1,ADIL,2005,60
1,ADIL,2006,74
1,ADIL,2007,89
1,ADIL,2008,82
1,ADIL,2009,110
1,ADIL,2010,115
1,ADIL,2011,122
1,ADIL,2012,99
1,ADIL,2013,110
1,ADIL,2014,110
1,ADIL,2015,94
1,ADIL,2016,89
1,ADIL,2017,111
1,ADIL,2018,118
1,ADIL,2019,111
1,ADIL,2020,57
1,ADIL,2021,49
1,ADIL,2022,53
1,ADNAN,2015,14
1,ADNAN,2020,10
1,ADNANE,1987,10
1,ADNANE,2009,12
1,ADNANE,2011,11
1,ADNANE,2013,21
1,ADNANE,2014,19
1,ADNANE,2015,32
1,ADNANE,2016,22
1,ADOLPHE,1900,464
1,ADOLPHE,1901,531
1,ADOLPHE,1902,507
1,ADOLPHE,1903,489
1,ADOLPHE,1904,495
1,ADOLPHE,1905,514
1,ADOLPHE,1906,510
1,ADOLPHE,1907,560
1,ADOLPHE,1908,535
1,ADOLPHE,1909,537
1,ADOLPHE,1910,542
1,ADOLPHE,1911,456
1,ADOLPHE,1912,461
1,ADOLPHE,1913,493
1,ADOLPHE,1914,442
1,ADOLPHE,1915,289
1,ADOLPHE,1916,207
1,ADOLPHE,1917,204
1,ADOLPHE,1918,229
1,ADOLPHE,1919,212
1,ADOLPHE,1920,402
1,ADOLPHE,1921,363
1,ADOLPHE,1922,344
1,ADOLPHE,1923,289
1,ADOLPHE,1924,270
1,ADOLPHE,1925,319
1,ADOLPHE,1926,263
1,ADOLPHE,1927,257
1,ADOLPHE,1928,254
1,ADOLPHE,1929,217
1,ADOLPHE,1930,234
1,ADOLPHE,1931,237
1,ADOLPHE,1932,192
1,ADOLPHE,1933,164
1,ADOLPHE,1934,138
1,ADOLPHE,1935,142
1,ADOLPHE,1936,114
1,ADOLPHE,1937,84
1,ADOLPHE,1938,75
1,ADOLPHE,1939,67
1,ADOLPHE,1940,63
1,ADOLPHE,1941,90
1,ADOLPHE,1942,49
1,ADOLPHE,1943,35
1,ADOLPHE,1944,25
1,ADOLPHE,1945,10
1,ADOLPHE,1946,28
1,ADOLPHE,1948,13
1,ADOLPHE,1949,26
1,ADOLPHE,1950,25
1,ADOLPHE,1952,15
1,ADOLPHE,1953,19
1,ADOLPHE,1954,12
1,ADOLPHE,1955,14
1,ADOLPHE,1956,13
1,ADOLPHE,1957,10
1,ADOLPHE,1960,10
1,ADOLPHE,1961,13
1,ADOLPHE,1962,12
1,ADONIS,2005,13
1,ADONIS,2007,10
1,ADONIS,2008,15
1,ADONIS,2009,23
1,ADONIS,2010,14
1,ADONIS,2013,14
1,ADONIS,2016,24
1,ADONIS,2017,47
1,ADONIS,2018,25
1,ADONIS,2019,67
1,ADONIS,2020,33
1,ADONIS,2021,39
1,ADONIS,2022,57
1,ADRIAN,1979,10
1,ADRIAN,1980,13
1,ADRIAN,1982,10
1,ADRIAN,1983,21
1,ADRIAN,1984,26
1,ADRIAN,1985,40
1,ADRIAN,1986,64
1,ADRIAN,1987,65
1,ADRIAN,1988,81
1,ADRIAN,1989,68
1,ADRIAN,1990,79
1,ADRIAN,1991,93
1,ADRIAN,1992,83
1,ADRIAN,1993,68
1,ADRIAN,1994,103
1,ADRIAN,1995,109
1,ADRIAN,1996,94
1,ADRIAN,1997,118
1,ADRIAN,1998,105
1,ADRIAN,1999,78
1,ADRIAN,2000,108
1,ADRIAN,2001,83
1,ADRIAN,2002,72
1,ADRIAN,2003,80
1,ADRIAN,2004,88
1,ADRIAN,2005,96
1,ADRIAN,2006,85
1,ADRIAN,2007,54
1,ADRIAN,2008,84
1,ADRIAN,2009,75
1,ADRIAN,2010,84
1,ADRIAN,2011,116
1,ADRIAN,2012,81
1,ADRIAN,2013,112
1,ADRIAN,2014,102
1,ADRIAN,2015,103
1,ADRIAN,2016,112
1,ADRIAN,2017,126
1,ADRIAN,2018,111
1,ADRIAN,2019,148
1,ADRIAN,2020,133
1,ADRIAN,2021,146
1,ADRIAN,2022,144
1,ADRIANO,1963,11
1,ADRIANO,1971,13
1,ADRIANO,1981,16
1,ADRIANO,1986,10
1,ADRIANO,1988,12
1,ADRIANO,1991,10
1,ADRIANO,1997,10
1,ADRIANO,2001,17
1,ADRIANO,2003,12
1,ADRIANO,2004,11
1,ADRIANO,2005,21
1,ADRIANO,2006,52
1,ADRIANO,2007,53
1,ADRIANO,2008,32
1,ADRIANO,2009,48
1,ADRIANO,2010,44
1,ADRIANO,2011,13
1,ADRIANO,2012,30
1,ADRIANO,2013,78
1,ADRIANO,2014,68
1,ADRIANO,2015,38
1,ADRIANO,2016,43
1,ADRIANO,2017,36
1,ADRIANO,2018,34
1,ADRIANO,2019,43
1,ADRIANO,2020,19
1,ADRIANO,2021,40
1,ADRIANO,2022,35
1,ADRIEL,2012,13
1,ADRIEL,2015,13
1,ADRIEL,2016,30
1,ADRIEL,2017,19
1,ADRIEL,2018,33
1,ADRIEL,2019,34
1,ADRIEL,2020,43
1,ADRIEL,2021,74
1,ADRIEL,2022,73
1,ADRIEN,1900,835
1,ADRIEN,1901,918
1,ADRIEN,1902,958
1,ADRIEN,1903,970
1,ADRIEN,1904,1003
1,ADRIEN,1905,972
1,ADRIEN,1906,1028
1,ADRIEN,1907,1019
1,ADRIEN,1908,1049
1,ADRIEN,1909,1036
1,ADRIEN,1910,1082
1,ADRIEN,1911,940
1,ADRIEN,1912,1093
1,ADRIEN,1913,1006
1,ADRIEN,1914,965
1,ADRIEN,1915,658
1,ADRIEN,1916,482
1,ADRIEN,1917,528
1,ADRIEN,1918,575
1,ADRIEN,1919,577
1,ADRIEN,1920,981
1,ADRIEN,1921,975
1,ADRIEN,1922,848
1,ADRIEN,1923,824
1,ADRIEN,1924,731
1,ADRIEN,1925,768
1,ADRIEN,1926,638
1,ADRIEN,1927,653
1,ADRIEN,1928,603
1,ADRIEN,1929,559
1,ADRIEN,1930,493
1,ADRIEN,1931,442
1,ADRIEN,1932,421
1,ADRIEN,1933,377
1,ADRIEN,1934,365
1,ADRIEN,1935,306
1,ADRIEN,1936,324
1,ADRIEN,1937,286
1,ADRIEN,1938,256
1,ADRIEN,1939,222
1,ADRIEN,1940,215
1,ADRIEN,1941,123
1,ADRIEN,1942,148
1,ADRIEN,1943,121
1,ADRIEN,1944,104
1,ADRIEN,1945,113
1,ADRIEN,1946,130
1,ADRIEN,1947,124
1,ADRIEN,1948,178
1,ADRIEN,1949,144
1,ADRIEN,1950,131
1,ADRIEN,1951,119
1,ADRIEN,1952,114
1,ADRIEN,1953,135
1,ADRIEN,1954,101
1,ADRIEN,1955,95
1,ADRIEN,1956,72
1,ADRIEN,1957,53
1,ADRIEN,1958,75
1,ADRIEN,1959,58
1,ADRIEN,1960,80
1,ADRIEN,1961,42
1,ADRIEN,1962,61
1,ADRIEN,1963,59
1,ADRIEN,1964,31
1,ADRIEN,1965,32
1,ADRIEN,1966,46
1,ADRIEN,1967,23
1,ADRIEN,1968,54
1,ADRIEN,1969,62
1,ADRIEN,1970,33
1,ADRIEN,1971,53
1,ADRIEN,1972,73
1,ADRIEN,1973,63
1,ADRIEN,1974,60
1,ADRIEN,1975,98
1,ADRIEN,1976,200
1,ADRIEN,1977,284
1,ADRIEN,1978,447
1,ADRIEN,1979,643
1,ADRIEN,1980,1105
1,ADRIEN,1981,1691
1,ADRIEN,1982,1755
1,ADRIEN,1983,1756
1,ADRIEN,1984,2221
1,ADRIEN,1985,3030
1,ADRIEN,1986,3681
1,ADRIEN,1987,3905
1,ADRIEN,1988,4198
1,ADRIEN,1989,4170
1,ADRIEN,1990,4218
1,ADRIEN,1991,4354
1,ADRIEN,1992,3845
1,ADRIEN,1993,3479
1,ADRIEN,1994,3915
1,ADRIEN,1995,3908
1,ADRIEN,1996,3623
1,ADRIEN,1997,3909
1,ADRIEN,1998,3616
1,ADRIEN,1999,3639
1,ADRIEN,2000,3634
1,ADRIEN,2001,3395
1,ADRIEN,2002,2853
1,ADRIEN,2003,2399
1,ADRIEN,2004,2343
1,ADRIEN,2005,2157
1,ADRIEN,2006,2018
1,ADRIEN,2007,1756
1,ADRIEN,2008,1568
1,ADRIEN,2009,1493
1,ADRIEN,2010,1333
1,ADRIEN,2011,1325
1,ADRIEN,2012,1283
1,ADRIEN,2013,1036
1,ADRIEN,2014,1130
1,ADRIEN,2015,938
1,ADRIEN,2016,861
1,ADRIEN,2017,840
1,ADRIEN,2018,745
1,ADRIEN,2019,684
1,ADRIEN,2020,610
1,ADRIEN,2021,523
1,ADRIEN,2022,449
1,AEDAN,2011,13
1,AEDAN,2012,19
1,AEDAN,2013,33
1,AEDAN,2014,34
1,AEDAN,2015,36
1,AEDAN,2016,82
1,AEDAN,2017,80
1,AEDAN,2018,48
1,AEDAN,2019,11
1,AEDAN,2020,13
1,AEDAN,2021,12
1,AEL,2005,11
1,AEL,2007,15
1,AEL,2009,11
1,AEL,2012,12
1,AEL,2013,10
1,AEL,2018,10
1,AEL,2019,10
1,AEL,2020,12
1,AEL,2021,12
1,AEL,2022,16
1,AGNAN,1938,11
1,AGNES,1927,10
1,AGNES,1929,10
1,AGNES,1933,12
1,AGOSTINHO,1972,10
1,AHARON,2014,11
1,AHCENE,1967,10
1,AHCENE,1968,15
1,AHMAD,2008,11
1,AHMAD,2009,19
1,AHMAD,2012,22
1,AHMAD,2013,27
1,AHMAD,2014,29
1,AHMAD,2015,30
1,AHMAD,2016,36
1,AHMAD,2017,38
1,AHMAD,2018,40
1,AHMAD,2019,40
1,AHMAD,2020,49
1,AHMAD,2021,68
1,AHMAD,2022,54
1,AHMADOU,2016,11
1,AHMED,1941,10
1,AHMED,1945,11
1,AHMED,1946,12
1,AHMED,1947,11
1,AHMED,1948,11
1,AHMED,1949,14
1,AHMED,1950,21
1,AHMED,1951,46
1,AHMED,1952,38
1,AHMED,1953,52
1,AHMED,1954,69
1,AHMED,1955,83
1,AHMED,1956,86
1,AHMED,1957,94
1,AHMED,1958,91
1,AHMED,1959,99
1,AHMED,1960,145
1,AHMED,1961,209
1,AHMED,1962,231
1,AHMED,1963,267
1,AHMED,1964,290
1,AHMED,1965,320
1,AHMED,1966,324
1,AHMED,1967,299
1,AHMED,1968,300
1,AHMED,1969,281
1,AHMED,1970,297
1,AHMED,1971,244
1,AHMED,1972,247
1,AHMED,1973,251
1,AHMED,1974,261
1,AHMED,1975,251
1,AHMED,1976,258
1,AHMED,1977,264
1,AHMED,1978,255
1,AHMED,1979,278
1,AHMED,1980,266
1,AHMED,1981,263
1,AHMED,1982,333
1,AHMED,1983,305
1,AHMED,1984,303
1,AHMED,1985,285
1,AHMED,1986,280
1,AHMED,1987,230
1,AHMED,1988,246
1,AHMED,1989,225
1,AHMED,1990,194
1,AHMED,1991,216
1,AHMED,1992,210
1,AHMED,1993,197
1,AHMED,1994,187
1,AHMED,1995,163
1,AHMED,1996,152
1,AHMED,1997,160
1,AHMED,1998,186
1,AHMED,1999,225
1,AHMED,2000,222
1,AHMED,2001,233
1,AHMED,2002,250
1,AHMED,2003,262
1,AHMED,2004,258
1,AHMED,2005,338
1,AHMED,2006,308
1,AHMED,2007,346
1,AHMED,2008,334
1,AHMED,2009,373
1,AHMED,2010,352
1,AHMED,2011,383
1,AHMED,2012,440
1,AHMED,2013,423
1,AHMED,2014,478
1,AHMED,2015,483
1,AHMED,2016,476
1,AHMED,2017,479
1,AHMED,2018,473
1,AHMED,2019,464
1,AHMED,2020,469
1,AHMED,2021,416
1,AHMED,2022,380
1,AHMET,1977,14
1,AHMET,1978,12
1,AHMET,1979,15
1,AHMET,1980,13
1,AHMET,1981,19
1,AHMET,1982,20
1,AHMET,1983,22
1,AHMET,1984,17
1,AHMET,1985,10
1,AHMET,1986,10
1,AHMET,1987,13
1,AHMET,1988,19
1,AHMET,1989,12
1,AHMET,1990,26
1,AHMET,1991,18
1,AHMET,1992,24
1,AHMET,1993,30
1,AHMET,1994,30
1,AHMET,1995,18
1,AHMET,1996,29
1,AHMET,1997,24
1,AHMET,1998,28
1,AHMET,1999,43
1,AHMET,2000,29
1,AHMET,2001,41
1,AHMET,2002,37
1,AHMET,2003,46
1,AHMET,2004,39
1,AHMET,2005,26
1,AHMET,2006,36
1,AHMET,2007,48
1,AHMET,2008,47
1,AHMET,2009,32
1,AHMET,2010,41
1,AHMET,2011,32
1,AHMET,2012,48
1,AHMET,2013,34
1,AHMET,2014,46
1,AHMET,2015,26
1,AHMET,2016,42
1,AHMET,2017,26
1,AHMET,2018,17
1,AHMET,2019,16
1,AHMET,2021,24
1,AHMET,2022,17
1,AIDAN,2005,16
1,AIDAN,2006,73
1,AIDAN,2007,76
1,AIDAN,2008,89
1,AIDAN,2009,88
1,AIDAN,2010,100
1,AIDAN,2011,80
1,AIDAN,2012,57
1,AIDAN,2013,95
1,AIDAN,2014,112
1,AIDAN,2015,78
1,AIDAN,2016,71
1,AIDAN,2017,76
1,AIDAN,2018,69
1,AIDAN,2019,40
1,AIDAN,2020,25
1,AIDAN,2021,12
1,AIDEN,2013,28
1,AIDEN,2014,138
1,AIDEN,2015,148
1,AIDEN,2016,179
1,AIDEN,2017,198
1,AIDEN,2018,178
1,AIDEN,2019,177
1,AIDEN,2020,180
1,AIDEN,2021,188
1,AIDEN,2022,175
1,AIMABLE,1900,18
1,AIMABLE,1901,17
1,AIMABLE,1902,31
1,AIMABLE,1903,21
1,AIMABLE,1904,21
1,AIMABLE,1905,23
1,AIMABLE,1906,20
1,AIMABLE,1907,19
1,AIMABLE,1908,23
1,AIMABLE,1909,22
1,AIMABLE,1910,28
1,AIMABLE,1911,24
1,AIMABLE,1912,23
1,AIMABLE,1913,23
1,AIMABLE,1914,25
1,AIMABLE,1919,10
1,AIMABLE,1920,25
1,AIMABLE,1921,23
1,AIMABLE,1922,16
1,AIMABLE,1923,18
1,AIMABLE,1924,22
1,AIMABLE,1925,21
1,AIMABLE,1926,18
1,AIMABLE,1927,14
1,AIMABLE,1928,24
1,AIMANE,2003,10
1,AIME,1900,532
1,AIME,1901,599
1,AIME,1902,626
1,AIME,1903,616
1,AIME,1904,667
1,AIME,1905,712
1,AIME,1906,762
1,AIME,1907,799
1,AIME,1908,881
1,AIME,1909,844
1,AIME,1910,901
1,AIME,1911,825
1,AIME,1912,956
1,AIME,1913,840
1,AIME,1914,885
1,AIME,1915,563
1,AIME,1916,406
1,AIME,1917,487
1,AIME,1918,556
1,AIME,1919,665
1,AIME,1920,1154
1,AIME,1921,1031
1,AIME,1922,1097
1,AIME,1923,1034
1,AIME,1924,935
1,AIME,1925,962
1,AIME,1926,908
1,AIME,1927,930
1,AIME,1928,863
1,AIME,1929,833
1,AIME,1930,846
1,AIME,1931,780
1,AIME,1932,751
1,AIME,1933,681
1,AIME,1934,625
1,AIME,1935,520
1,AIME,1936,656
1,AIME,1937,584
1,AIME,1938,530
1,AIME,1939,460
1,AIME,1940,399
1,AIME,1941,315
1,AIME,1942,321
1,AIME,1943,290
1,AIME,1944,273
1,AIME,1945,269
1,AIME,1946,333
1,AIME,1947,407
1,AIME,1948,323
1,AIME,1949,261
1,AIME,1950,260
1,AIME,1951,215
1,AIME,1952,202
1,AIME,1953,153
1,AIME,1954,144
1,AIME,1955,101
1,AIME,1956,119
1,AIME,1957,91
1,AIME,1958,80
1,AIME,1959,63
1,AIME,1960,85
1,AIME,1961,56
1,AIME,1962,35
1,AIME,1963,48
1,AIME,1964,49
1,AIME,1965,33
1,AIME,1966,20
1,AIME,1967,14
1,AIME,1970,17
1,AIME,2003,14
1,AIME,2006,11
1,AIME,2013,12
1,AIME,2014,13
1,AIME,2015,19
1,AIME,2016,26
1,AIME,2017,13
1,AIME,2018,22
1,AIME,2019,31
1,AIME,2020,42
1,AIME,2021,53
1,AIME,2022,55
1,AIMEN,1982,10
1,AIMEN,1983,14
1,AIMEN,1984,14
1,AIMEN,1985,21
1,AIMEN,1986,10
1,AIMEN,1987,10
1,AIMEN,1989,11
1,AIMEN,1992,13
1,AIMEN,1994,13
1,AIMEN,2001,14
1,AIMEN,2002,14
1,AIMEN,2003,15
1,AIMEN,2004,21
1,AIMEN,2005,23
1,AIMEN,2006,23
1,AISSA,1958,10
1,AISSA,1959,12
1,AISSA,1960,15
1,AISSA,1962,17
1,AISSA,1963,12
1,AISSA,1964,14
1,AISSA,1965,21
1,AISSA,1966,33
1,AISSA,1967,25
1,AISSA,1968,23
1,AISSA,1969,25
1,AISSA,1970,29
1,AISSA,1971,21
1,AISSA,1972,17
1,AISSA,1973,21
1,AISSA,1974,10
1,AISSA,1975,19
1,AISSA,1978,15
1,AISSA,1980,20
1,AISSA,1981,13
1,AISSA,1983,19
1,AISSA,1984,14
1,AISSA,1985,12
1,AISSA,1986,21
1,AISSA,1987,16
1,AISSA,1988,10
1,AISSA,1991,12
1,AISSA,1992,12
1,AISSA,1993,10
1,AISSA,1995,12
1,AISSA,1996,11
1,AISSA,1999,11
1,AISSA,2000,21
1,AISSA,2001,24
1,AISSA,2002,37
1,AISSA,2003,28
1,AISSA,2004,43
1,AISSA,2005,33
1,AISSA,2006,43
1,AISSA,2007,61
1,AISSA,2008,61
1,AISSA,2009,66
1,AISSA,2010,44
1,AISSA,2011,33
1,AISSA,2012,67
1,AISSA,2013,53
1,AISSA,2014,58
1,AISSA,2015,82
1,AISSA,2016,66
1,AISSA,2017,55
1,AISSA,2018,38
1,AISSA,2019,35
1,AISSA,2020,34
1,AISSA,2021,39
1,AISSA,2022,16
1,AKIF,2019,10
1,AKIL,2018,10
1,AKIM,1965,16
1,AKIM,1966,60
1,AKIM,1967,70
1,AKIM,1968,89
1,AKIM,1969,60
1,AKIM,1970,58
1,AKIM,1971,74
1,AKIM,1972,77
1,AKIM,1973,96
1,AKIM,1974,93
1,AKIM,1975,97
1,AKIM,1976,77
1,AKIM,1977,68
1,AKIM,1978,56
1,AKIM,1979,73
1,AKIM,1980,67
1,AKIM,1981,66
1,AKIM,1982,61
1,AKIM,1983,37
1,AKIM,1984,38
1,AKIM,1985,68
1,AKIM,1986,50
1,AKIM,1987,40
1,AKIM,1988,47
1,AKIM,1989,49
1,AKIM,1990,52
1,AKIM,1991,40
1,AKIM,1992,43
1,AKIM,1993,32
1,AKIM,1994,46
1,AKIM,1995,38
1,AKIM,1996,27
1,AKIM,1997,22
1,AKIM,1998,21
1,AKIM,1999,26
1,AKIM,2000,22
1,AKIM,2001,15
1,AKIM,2002,11
1,AKLI,1960,11
1,AKLI,1961,11
1,AKLI,1962,14
1,AKLI,1965,11
1,AKLI,1966,11
1,AKLI,1967,13
1,AKLI,1981,11
1,AKRAM,1981,15
1,AKRAM,1983,10
1,AKRAM,1986,10
1,AKRAM,1997,11
1,AKRAM,1999,10
1,AKRAM,2001,16
1,AKRAM,2002,18
1,AKRAM,2003,31
1,AKRAM,2004,26
1,AKRAM,2005,29
1,AKRAM,2006,36
1,AKRAM,2007,29
1,AKRAM,2008,36
1,AKRAM,2009,41
1,AKRAM,2010,47
1,AKRAM,2011,41
1,AKRAM,2012,60
1,AKRAM,2013,64
1,AKRAM,2014,77
1,AKRAM,2015,57
1,AKRAM,2016,64
1,AKRAM,2017,78
1,AKRAM,2018,57
1,AKRAM,2019,58
1,AKRAM,2020,60
1,AKRAM,2021,63
1,AKRAM,2022,32
1,AKSEL,2003,12
1,AKSEL,2005,15
1,AKSEL,2006,38
1,AKSEL,2007,49
1,AKSEL,2008,62
1,AKSEL,2009,60
1,AKSEL,2010,90
1,AKSEL,2011,73
1,AKSEL,2012,97
1,AKSEL,2013,107
1,AKSEL,2014,108
1,AKSEL,2015,93
1,AKSEL,2016,110
